"Displacements:0","Displacements:1","Displacements:2","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.044979,0.0053359,0.0075316,0.025112,-3.803e-05,-2.1243e-05,8.1282e-05,4.2258e-05,6.0321e-06,0.050259,-0.01513,-0.015087,0.00042267,0.00021974,3.1367e-05,0,0,0,0.025112,1.5267e-05,-7.4843e-05,0.012593,0.0083508,0.025142,8.1621e-07,0.9,0.15,0
0.047491,0.005359,0.0075504,0.025089,-2.6064e-05,-2.2555e-05,5.4612e-05,5.371e-05,1.0305e-05,0.050208,-0.015092,-0.015083,0.00028398,0.00027929,5.3584e-05,0,0,0,0.02509,3.0666e-05,-7.9438e-05,0.012585,0.0083469,0.025114,8.1351e-07,0.95,0.15,0
0.048745,0.0053671,0.0075568,0.025081,-2.2037e-05,-2.3071e-05,4.095e-05,5.7673e-05,1.4944e-05,0.05019,-0.015079,-0.015082,0.00021294,0.0002999,7.7711e-05,0,0,0,0.025081,3.6322e-05,-8.1517e-05,0.012581,0.0083454,0.025104,8.1253e-07,1,0.15,0
0.0013554,0.00045705,0.001205,0.032901,0.011535,0.0088778,0.0034178,1.132e-05,0.0068242,0.053554,-0.0019974,-0.0089056,0.017773,5.8864e-05,0.035486,0,0,0,0.035479,0.011321,0.0065127,0.014483,0.017771,0.0269,9.5043e-07,0,0.2,0
0.0026777,0.00090229,0.0021941,0.030499,0.0087612,0.0052458,0.0032413,3.4982e-05,0.0049377,0.052593,-0.0039244,-0.013064,0.016855,0.00018191,0.025676,0,0,0,0.032201,0.0084612,0.0038435,0.014179,0.014835,0.026371,8.7681e-07,0.05,0.2,0
0.0052593,0.0017524,0.0038347,0.027073,0.0047341,0.0011422,0.0027569,8.9606e-05,0.0021429,0.05062,-0.0074609,-0.0168,0.014336,0.00046595,0.011143,0,0,0,0.02766,0.0044081,0.0008811,0.01339,0.010983,0.025227,7.7003e-07,0.1,0.2,0
0.0077397,0.0024963,0.0049349,0.025479,0.0026731,0.00040389,0.0020882,0.00013983,0.00087581,0.049111,-0.010183,-0.016083,0.010859,0.00072712,0.0045542,0,0,0,0.025728,0.0024792,0.00034808,0.01269,0.0095186,0.024395,7.2645e-07,0.15,0.2,0
0.01017,0.0030993,0.0056969,0.024683,0.0014301,7.2505e-05,0.0013944,0.00016592,0.00034683,0.048463,-0.011993,-0.015523,0.0072509,0.00086277,0.0018035,0,0,0,0.024785,0.0013602,3.9553e-05,0.012373,0.0087284,0.024118,7.1391e-07,0.2,0.2,0
0.012586,0.0035567,0.0062298,0.024365,0.00074327,-1.53e-05,0.00079222,0.00016939,9.1961e-05,0.048292,-0.013123,-0.015095,0.0041195,0.00088084,0.00047819,0,0,0,0.024399,0.00075527,-6.1919e-05,0.012231,0.0083642,0.024065,7.137e-07,0.25,0.2,0
0.015,0.0038832,0.0066016,0.024261,0.00034529,-4.389e-05,0.00032233,0.00015502,-3.7853e-05,0.048342,-0.01384,-0.014852,0.0016761,0.00080612,-0.00019684,0,0,0,0.02427,0.00040183,-0.00010878,0.012189,0.0081876,0.024128,7.2087e-07,0.3,0.2,0
0.01742,0.0041013,0.0068562,0.024295,0.00011181,-4.888e-05,-1.6619e-05,0.00012726,-0.00010701,0.048551,-0.014324,-0.014742,-8.6417e-05,0.00066173,-0.00055643,0,0,0,0.024297,0.00018934,-0.00012879,0.012213,0.0081192,0.024268,7.341e-07,0.35,0.2,0
0.019855,0.0042352,0.0070249,0.024419,-2.793e-05,-4.5545e-05,-0.00023863,8.9846e-05,-0.00014198,0.048882,-0.01468,-0.014726,-0.0012409,0.0004672,-0.00073831,0,0,0,0.024423,6.115e-05,-0.00013861,0.012281,0.0081151,0.024462,7.52e-07,0.4,0.2,0
0.022308,0.0043085,0.0071328,0.024599,-0.00011305,-3.9467e-05,-0.00035855,4.6968e-05,-0.00015396,0.049289,-0.014962,-0.01477,-0.0018645,0.00024423,-0.00080061,0,0,0,0.024605,-6.1963e-06,-0.00015284,0.012379,0.0081488,0.024685,7.7278e-07,0.45,0.2,0
0.024784,0.0043429,0.0072005,0.024801,-0.00016467,-3.3306e-05,-0.000391,4.1383e-06,-0.00014779,0.049721,-0.01519,-0.014849,-0.0020332,2.1519e-05,-0.00076851,0,0,0,0.024808,-2.5483e-05,-0.00017971,0.012494,0.0082011,0.024911,7.9413e-07,0.5,0.2,0
0.027281,0.0043576,0.0072457,0.024994,-0.00019296,-2.8019e-05,-0.0003528,-3.1977e-05,-0.00012685,0.05012,-0.015365,-0.014936,-0.0018346,-0.00016628,-0.00065962,0,0,0,0.025,-1.7483e-05,-0.00020933,0.012604,0.0082576,0.025114,8.135e-07,0.55,0.2,0
0.029796,0.0043679,0.0072824,0.02515,-0.0002023,-2.3649e-05,-0.0002651,-5.5032e-05,-9.5577e-05,0.050435,-0.01548,-0.015016,-0.0013785,-0.00028616,-0.000497,0,0,0,0.025153,-4.4278e-06,-0.00022498,0.012689,0.0083079,0.025268,8.2854e-07,0.6,0.2,0
0.032324,0.0043843,0.0073201,0.025252,-0.00019533,-2.0022e-05,-0.0001528,-6.11e-05,-6.002e-05,0.050633,-0.01553,-0.015074,-0.00079457,-0.00031772,-0.0003121,0,0,0,0.025253,2.1603e-06,-0.0002189,0.012736,0.0083455,0.025362,8.3776e-07,0.65,0.2,0
0.034859,0.0044118,0.0073635,0.025296,-0.0001756,-1.7261e-05,-4.1258e-05,-5.0214e-05,-2.6757e-05,0.050707,-0.015518,-0.015107,-0.00021454,-0.00026112,-0.00013914,0,0,0,0.025296,-2.2994e-07,-0.000193,0.012745,0.0083677,0.025393,8.4087e-07,0.7,0.2,0
0.037395,0.0044501,0.0074123,0.02529,-0.00014835,-1.5832e-05,4.8438e-05,-2.6382e-05,-1.0828e-06,0.050678,-0.015461,-0.015117,0.00025188,-0.00013719,-5.6305e-06,0,0,0,0.02529,-7.8706e-06,-0.00015658,0.012723,0.0083752,0.025373,8.3887e-07,0.75,0.2,0
0.039927,0.0044948,0.0074632,0.02525,-0.00011952,-1.6129e-05,0.00010321,3.9581e-06,1.4367e-05,0.050582,-0.01538,-0.015111,0.00053667,2.0582e-05,7.4708e-05,0,0,0,0.025251,-1.0693e-05,-0.00012548,0.012688,0.0083715,0.025319,8.3359e-07,0.8,0.2,0
0.042453,0.0045395,0.0075106,0.025196,-9.4128e-05,-1.8009e-05,0.00011923,3.4099e-05,1.9795e-05,0.05046,-0.015295,-0.015097,0.00061999,0.00017732,0.00010293,0,0,0,0.025197,-2.9401e-07,-0.00011248,0.012655,0.0083614,0.025253,8.2713e-07,0.85,0.2,0
0.044973,0.0045773,0.007549,0.025145,-7.522e-05,-2.0661e-05,0.00010064,5.8739e-05,1.7343e-05,0.050348,-0.015225,-0.015083,0.00052335,0.00030544,9.0183e-05,0,0,0,0.025146,1.8928e-05,-0.00011528,0.012631,0.0083498,0.025194,8.2129e-07,0.9,0.2,0
0.047488,0.0046026,0.007574,0.02511,-6.3893e-05,-2.2924e-05,6.5694e-05,7.457e-05,1.8409e-05,0.050272,-0.01518,-0.015073,0.00034161,0.00038776,9.5725e-05,0,0,0,0.02511,3.5225e-05,-0.00012227,0.012616,0.008341,0.025154,8.1733e-07,0.95,0.2,0
0.048744,0.0046114,0.0075827,0.025097,-6.016e-05,-2.3806e-05,4.7751e-05,7.9996e-05,2.2322e-05,0.050245,-0.015164,-0.01507,0.0002483,0.00041598,0.00011607,0,0,0,0.025097,4.1252e-05,-0.00012535,0.012611,0.0083378,0.02514,8.1595e-07,1,0.2,0
0.0013479,0.00036759,0.0012157,0.032717,0.011632,0.0088488,0.002772,1.2526e-05,0.0068948,0.053145,-0.0016763,-0.0089114,0.014414,6.5135e-05,0.035853,0,0,0,0.035188,0.011483,0.0065261,0.014331,0.017732,0.026553,9.0668e-07,0,0.25,0
0.0026573,0.00072537,0.0022172,0.030305,0.0090055,0.0052476,0.00266,3.3236e-05,0.005001,0.052057,-0.0033202,-0.013091,0.013832,0.00017283,0.026005,0,0,0,0.031903,0.0087917,0.003863,0.01402,0.014853,0.025947,8.2158e-07,0.05,0.25,0
0.0052057,0.0014111,0.0038829,0.026848,0.0051862,0.0011708,0.0023384,7.9704e-05,0.0021936,0.049882,-0.0064389,-0.016879,0.01216,0.00041446,0.011407,0,0,0,0.027359,0.0049424,0.00090424,0.013227,0.011068,0.024705,7.0563e-07,0.1,0.25,0
0.0076455,0.0020198,0.0050047,0.025248,0.0031604,0.00041684,0.001863,0.00012327,0.00091244,0.04835,-0.0090782,-0.016212,0.0096874,0.00064098,0.0047447,0,0,0,0.025464,0.0030002,0.00036136,0.012551,0.0096085,0.023903,6.7236e-07,0.15,0.25,0
0.010041,0.0025248,0.0057792,0.02451,0.0018319,6.6263e-05,0.0013259,0.00014936,0.00036666,0.047882,-0.011082,-0.015673,0.0068944,0.00077665,0.0019066,0,0,0,0.024606,0.0017603,4.2792e-05,0.012281,0.0088029,0.023757,6.7695e-07,0.2,0.25,0
0.012434,0.0029164,0.0063146,0.024285,0.0010264,-2.9878e-05,0.00081353,0.00015691,9.6866e-05,0.047971,-0.0125,-0.015246,0.0042304,0.00081595,0.0005037,0,0,0,0.02432,0.0010199,-5.8963e-05,0.01219,0.0084271,0.023861,6.9355e-07,0.25,0.25,0
0.014838,0.0031995,0.0066799,0.024271,0.00052584,-5.7426e-05,0.00037847,0.00014719,-4.5152e-05,0.048261,-0.013476,-0.014993,0.0019681,0.00076539,-0.00023479,0,0,0,0.024281,0.00055845,-9.9831e-05,0.01219,0.0082465,0.024059,7.1404e-07,0.3,0.25,0
0.01726,0.0033882,0.0069206,0.024374,0.00021709,-5.7875e-05,4.1631e-05,0.00012174,-0.00012407,0.048652,-0.014155,-0.01487,0.00021648,0.00063304,-0.00064518,0,0,0,0.024376,0.00026949,-0.00011294,0.012245,0.0081776,0.024301,7.3685e-07,0.35,0.25,0
0.019703,0.0035009,0.0070703,0.024548,2.7302e-05,-4.9861e-05,-0.000193,8.2768e-05,-0.00016627,0.049109,-0.014644,-0.014845,-0.0010036,0.00043039,-0.00086463,0,0,0,0.024551,9.1331e-05,-0.00011751,0.012334,0.0081751,0.024565,7.6152e-07,0.4,0.25,0
0.022171,0.0035579,0.0071562,0.024764,-8.8544e-05,-4.0466e-05,-0.00032854,3.4385e-05,-0.000182,0.049604,-0.015011,-0.014886,-0.0017084,0.0001788,-0.00094639,0,0,0,0.02477,3.6737e-07,-0.00013552,0.012453,0.0082115,0.024838,7.8715e-07,0.45,0.25,0
0.024664,0.0035796,0.0072023,0.02499,-0.00015785,-3.2748e-05,-0.00037258,-1.642e-05,-0.00017479,0.050095,-0.01529,-0.014965,-0.0019374,-8.5382e-05,-0.00090889,0,0,0,0.024997,-1.831e-05,-0.00017931,0.012588,0.0082666,0.025097,8.1193e-07,0.5,0.25,0
0.02718,0.0035849,0.0072293,0.025196,-0.00019607,-2.7216e-05,-0.00033882,-6.0218e-05,-0.00014739,0.050526,-0.015493,-0.015054,-0.0017618,-0.00031313,-0.00076642,0,0,0,0.025202,-1.094e-06,-0.00022788,0.012715,0.0083243,0.025317,8.3333e-07,0.55,0.25,0
0.029716,0.0035893,0.0072542,0.025351,-0.00021153,-2.297e-05,-0.00024862,-8.753e-05,-0.00010521,0.050844,-0.01562,-0.01513,-0.0012928,-0.00045515,-0.00054709,0,0,0,0.025355,1.7131e-05,-0.00025487,0.012805,0.0083723,0.025475,8.4885e-07,0.6,0.25,0
0.032265,0.0036034,0.0072883,0.025438,-0.0002096,-1.9039e-05,-0.00012975,-9.2268e-05,-5.696e-05,0.051013,-0.015671,-0.015175,-0.00067471,-0.00047979,-0.00029619,0,0,0,0.025439,2.3094e-05,-0.00025292,0.012846,0.0084031,0.025555,8.569e-07,0.65,0.25,0
0.034817,0.0036318,0.007336,0.025453,-0.00019556,-1.5435e-05,-1.152e-05,-7.4283e-05,-1.2609e-05,0.051033,-0.015654,-0.015185,-5.9905e-05,-0.00038627,-6.5568e-05,0,0,0,0.025453,1.5343e-05,-0.00022668,0.01284,0.008414,0.02556,8.5743e-07,0.7,0.25,0
0.037368,0.0036733,0.0073957,0.02541,-0.00017551,-1.3188e-05,8.1675e-05,-3.9388e-05,1.989e-05,0.050932,-0.015589,-0.015167,0.00042471,-0.00020482,0.00010343,0,0,0,0.02541,7.2496e-07,-0.00018991,0.0128,0.008407,0.025505,8.5202e-07,0.75,0.25,0
0.039911,0.0037226,0.0074609,0.025331,-0.00015537,-1.3399e-05,0.00013529,3.1648e-06,3.6971e-05,0.050763,-0.015501,-0.015132,0.0007035,1.6457e-05,0.00019225,0,0,0,0.025332,-6.4518e-06,-0.00016322,0.012747,0.0083873,0.025417,8.4324e-07,0.8,0.25,0
0.042444,0.0037718,0.007523,0.025242,-0.00013929,-1.617e-05,0.00014596,4.4128e-05,3.9601e-05,0.050577,-0.015414,-0.015094,0.000759,0.00022946,0.00020593,0,0,0,0.025243,3.0057e-06,-0.00015946,0.012701,0.0083622,0.025322,8.3378e-07,0.85,0.25,0
0.044968,0.0038134,0.0075738,0.025165,-0.00012881,-2.0309e-05,0.00011935,7.672e-05,3.1544e-05,0.050419,-0.015344,-0.015062,0.00062063,0.00039894,0.00016403,0,0,0,0.025166,2.1959e-05,-0.00017178,0.012669,0.0083386,0.025241,8.2579e-07,0.9,0.25,0
0.047486,0.003841,0.007607,0.025114,-0.00012339,-2.3914e-05,7.5987e-05,9.722e-05,2.8499e-05,0.050316,-0.015301,-0.015042,0.00039513,0.00050555,0.00014819,0,0,0,0.025114,3.7481e-05,-0.00018511,0.01265,0.0083221,0.025189,8.206e-07,0.95,0.25,0
0.048743,0.0038507,0.0076184,0.025096,-0.00012177,-2.533e-05,5.409e-05,0.00010416,3.1584e-05,0.05028,-0.015286,-0.015035,0.00028127,0.00054165,0.00016424,0,0,0,0.025096,4.3088e-05,-0.00019037,0.012643,0.0083163,0.025171,8.1882e-07,1,0.25,0
0.001346,0.00028942,0.0012266,0.032663,0.011703,0.0088482,0.0021921,1.3529e-05,0.0069645,0.052996,-0.0015009,-0.0089234,0.011399,7.0351e-05,0.036216,0,0,0,0.035061,0.011606,0.0065479,0.014256,0.017738,0.026375,8.8387e-07,0,0.3,0
0.0026498,0.00057027,0.0022398,0.030229,0.009157,0.0052574,0.0021168,3.2595e-05,0.0050615,0.051809,-0.0029777,-0.013116,0.011007,0.00016949,0.02632,0,0,0,0.031747,0.009016,0.0038804,0.013933,0.014881,0.025706,7.8975e-07,0.05,0.3,0
0.0051809,0.0011085,0.0039283,0.02672,0.0054632,0.0011887,0.0018947,7.3697e-05,0.0022398,0.049449,-0.0058189,-0.016933,0.0098526,0.00038322,0.011647,0,0,0,0.027158,0.0052978,0.00091618,0.013121,0.011124,0.024366,6.6406e-07,0.1,0.3,0
0.0075947,0.0015885,0.0050693,0.025086,0.0034864,0.0004268,0.0015552,0.00011173,0.00094758,0.047823,-0.0083347,-0.01629,0.0080868,0.000581,0.0049274,0,0,0,0.025258,0.0033715,0.00036944,0.012444,0.0096663,0.023542,6.3315e-07,0.15,0.3,0
0.0099632,0.0019911,0.0058559,0.024358,0.002134,6.5921e-05,0.0011529,0.00013645,0.00038965,0.047397,-0.010387,-0.015764,0.0059949,0.00070957,0.0020262,0,0,0,0.024435,0.0020777,4.5878e-05,0.012194,0.0088527,0.023446,6.4559e-07,0.2,0.3,0
0.012334,0.0023067,0.0063947,0.024176,0.0012641,-3.6855e-05,0.00074429,0.00014605,0.00010776,0.047615,-0.011955,-0.015338,0.0038703,0.00075946,0.00056035,0,0,0,0.024206,0.0012545,-5.7405e-05,0.012132,0.0084676,0.023638,6.7196e-07,0.25,0.3,0
0.014725,0.0025355,0.0067545,0.024219,0.0006936,-6.5601e-05,0.00037392,0.00013934,-4.6077e-05,0.048061,-0.013105,-0.015079,0.0019444,0.00072456,-0.0002396,0,0,0,0.024228,0.00071383,-9.4949e-05,0.012162,0.0082824,0.023931,7.0176e-07,0.3,0.3,0
0.017141,0.0026858,0.0069819,0.024379,0.00032835,-6.3593e-05,6.9248e-05,0.00011531,-0.00013642,0.0486,-0.013933,-0.014952,0.00036009,0.00059963,-0.00070936,0,0,0,0.024382,0.00036258,-0.00010054,0.012241,0.0082147,0.024255,7.3246e-07,0.35,0.3,0
0.019585,0.0027708,0.0071118,0.024606,0.00010085,-5.228e-05,-0.00015478,7.4215e-05,-0.00018868,0.049183,-0.014531,-0.014929,-0.00080484,0.00038592,-0.00098113,0,0,0,0.024609,0.00013863,-9.3451e-05,0.012351,0.0082182,0.024588,7.6361e-07,0.4,0.3,0
0.022059,0.0028074,0.007174,0.024869,-3.5933e-05,-4.0882e-05,-0.00029087,1.9516e-05,-0.00021103,0.049783,-0.014968,-0.014981,-0.0015125,0.00010149,-0.0010974,0,0,0,0.024874,2.2126e-05,-0.00010465,0.012489,0.0082639,0.024916,7.9465e-07,0.45,0.3,0
0.024563,0.0028139,0.0071958,0.025135,-0.0001147,-3.3328e-05,-0.00033859,-4.0502e-05,-0.0002045,0.050359,-0.01529,-0.015079,-0.0017607,-0.00021061,-0.0010634,0,0,0,0.025142,2.4175e-06,-0.00015699,0.012649,0.008329,0.025219,8.2388e-07,0.5,0.3,0
0.027095,0.0028082,0.0072023,0.025369,-0.00015704,-2.9438e-05,-0.00030666,-9.3291e-05,-0.0001704,0.05085,-0.015518,-0.015186,-0.0015947,-0.00048511,-0.00088606,0,0,0,0.025374,2.914e-05,-0.00022082,0.012797,0.0083941,0.025471,8.4854e-07,0.55,0.3,0
0.029648,0.0028059,0.0072143,0.025536,-0.00017677,-2.6562e-05,-0.00021501,-0.00012559,-0.00011516,0.051193,-0.015659,-0.015268,-0.0011181,-0.00065305,-0.00059881,0,0,0,0.025538,5.2443e-05,-0.00025855,0.012899,0.0084441,0.025643,8.6566e-07,0.6,0.3,0
0.032214,0.0028173,0.0072453,0.025614,-0.00018312,-2.2241e-05,-9.2865e-05,-0.00012866,-5.1161e-05,0.051351,-0.015721,-0.015303,-0.0004829,-0.00066904,-0.00026604,0,0,0,0.025615,5.573e-05,-0.000262,0.012938,0.0084695,0.025719,8.7338e-07,0.65,0.3,0
0.034783,0.0028464,0.0073001,0.025602,-0.00018312,-1.6412e-05,2.7599e-05,-0.00010221,6.8158e-06,0.051324,-0.015718,-0.015284,0.00014352,-0.00053151,3.5442e-05,0,0,0,0.025603,3.8419e-05,-0.00023836,0.01292,0.0084676,0.025704,8.7189e-07,0.7,0.3,0
0.037346,0.0028912,0.0073745,0.02552,-0.00018242,-1.1448e-05,0.00011962,-5.4398e-05,4.7143e-05,0.051156,-0.01567,-0.015225,0.00062201,-0.00028287,0.00024515,0,0,0,0.025521,1.2583e-05,-0.00020735,0.012864,0.008442,0.025619,8.6343e-07,0.75,0.3,0
0.039899,0.0029447,0.0074584,0.025399,-0.00018482,-1.0106e-05,0.00016806,1.9835e-06,6.5204e-05,0.050916,-0.015603,-0.015149,0.0008739,1.0314e-05,0.00033906,0,0,0,0.025401,-8.6809e-07,-0.0001955,0.012798,0.0084015,0.025499,8.5144e-07,0.8,0.3,0
0.042438,0.0029981,0.0075393,0.025274,-0.0001913,-1.321e-05,0.00017077,5.4665e-05,6.3401e-05,0.05067,-0.015539,-0.015076,0.00088799,0.00028426,0.00032969,0,0,0,0.025275,7.3316e-06,-0.00021328,0.012744,0.0083564,0.025379,8.3935e-07,0.85,0.3,0
0.044966,0.0030429,0.0076056,0.025169,-0.00019995,-1.901e-05,0.00013533,9.5396e-05,4.7995e-05,0.05047,-0.01549,-0.01502,0.0007037,0.00049606,0.00024957,0,0,0,0.02517,2.515e-05,-0.00024506,0.012708,0.0083168,0.025281,8.296e-07,0.9,0.3,0
0.047485,0.0030725,0.0076487,0.025102,-0.00020729,-2.4366e-05,8.4266e-05,0.0001204,4.011e-05,0.050343,-0.015461,-0.014986,0.00043818,0.0006261,0.00020857,0,0,0,0.025103,3.8495e-05,-0.00027059,0.012687,0.0082901,0.02522,8.2348e-07,0.95,0.3,0
0.048743,0.0030828,0.0076636,0.025079,-0.00021015,-2.6511e-05,5.9065e-05,0.00012875,4.2435e-05,0.0503,-0.015452,-0.014974,0.00030714,0.00066952,0.00022066,0,0,0,0.025079,4.3031e-05,-0.00027994,0.01268,0.0082808,0.025199,8.2142e-07,1,0.3,0
0.0013472,0.00021751,0.0012372,0.032682,0.01176,0.0088634,0.0016522,1.4081e-05,0.0070314,0.052989,-0.0014065,-0.0089384,0.0085915,7.3222e-05,0.036563,0,0,0,0.03503,0.011703,0.0065722,0.014229,0.017768,0.0263,8.7343e-07,0,0.35,0
0.0026495,0.0004276,0.002261,0.030222,0.0092541,0.0052726,0.001601,3.1823e-05,0.0051185,0.051728,-0.0027885,-0.01314,0.0083251,0.00016548,0.026616,0,0,0,0.031682,0.0091702,0.0038962,0.013893,0.014916,0.025582,7.7243e-07,0.05,0.35,0
0.0051728,0.00082919,0.00397,0.026659,0.0056279,0.0012014,0.0014476,6.8723e-05,0.0022822,0.049221,-0.0054607,-0.01697,0.0075275,0.00035736,0.011868,0,0,0,0.027038,0.0055279,0.00092269,0.013058,0.011163,0.02416,6.3848e-07,0.1,0.35,0
0.0075716,0.0011863,0.0051281,0.024982,0.0036864,0.00043365,0.0012093,0.00010221,0.0009812,0.047492,-0.0078767,-0.016334,0.0062884,0.0005315,0.0051022,0,0,0,0.025113,0.0036151,0.00037377,0.01237,0.0097008,0.023298,6.071e-07,0.15,0.35,0
0.009922,0.0014861,0.0059255,0.024243,0.002331,6.7097e-05,0.00091947,0.00012529,0.00041474,0.047047,-0.0099238,-0.01581,0.0047813,0.00065149,0.0021567,0,0,0,0.024297,0.0022952,4.8141e-05,0.012125,0.0088803,0.023215,6.2268e-07,0.2,0.35,0
0.012276,0.0017209,0.0064677,0.024073,0.0014304,-3.9027e-05,0.00061208,0.00013605,0.0001236,0.047312,-0.01156,-0.01538,0.0031828,0.00070747,0.00064274,0,0,0,0.024095,0.0014251,-5.5301e-05,0.012075,0.0084883,0.023449,6.54e-07,0.25,0.35,0
0.014653,0.001889,0.0068228,0.024147,0.00082032,-6.7981e-05,0.00031896,0.00013171,-4.0943e-05,0.047842,-0.012807,-0.015116,0.0016586,0.00068488,-0.0002129,0,0,0,0.024154,0.00083581,-9.0307e-05,0.012122,0.0082997,0.023796,6.892e-07,0.3,0.35,0
0.01706,0.0019949,0.0070372,0.024346,0.00042246,-6.3784e-05,6.5151e-05,0.00010898,-0.00014353,0.048477,-0.013725,-0.014989,0.00033878,0.00056669,-0.00074636,0,0,0,0.024349,0.00044657,-9.0347e-05,0.012219,0.0082349,0.024176,7.2507e-07,0.35,0.35,0
0.019501,0.0020478,0.0071468,0.024618,0.00017674,-5.0159e-05,-0.00013037,6.5974e-05,-0.0002082,0.049159,-0.014387,-0.014977,-0.00067792,0.00034306,-0.0010827,0,0,0,0.024621,0.000197,-7.3738e-05,0.012347,0.0082481,0.024561,7.6107e-07,0.4,0.35,0
0.021976,0.0020611,0.0071838,0.024928,3.6075e-05,-3.8812e-05,-0.00025352,5.1649e-06,-0.00024003,0.049857,-0.014861,-0.015056,-0.0013183,2.6857e-05,-0.0012481,0,0,0,0.024933,6.7158e-05,-7.5329e-05,0.012504,0.0083083,0.024938,7.9676e-07,0.45,0.35,0
0.024487,0.0020506,0.0071792,0.02524,-3.7412e-05,-3.4742e-05,-0.00029684,-6.4091e-05,-0.00023613,0.050523,-0.015198,-0.015191,-0.0015436,-0.00033328,-0.0012279,0,0,0,0.025246,4.8113e-05,-0.00012637,0.012686,0.0083893,0.025286,8.304e-07,0.5,0.35,0
0.027029,0.0020331,0.0071631,0.02551,-7.2908e-05,-3.6294e-05,-0.0002638,-0.00012604,-0.00019532,0.051086,-0.01543,-0.015335,-0.0013717,-0.00065541,-0.0010157,0,0,0,0.025515,8.2876e-05,-0.00019674,0.012856,0.008467,0.025573,8.5871e-07,0.55,0.35,0
0.029595,0.0020234,0.0071612,0.025696,-9.1709e-05,-3.741e-05,-0.00017176,-0.00016343,-0.00012503,0.05147,-0.015579,-0.015437,-0.00089315,-0.00084985,-0.00065018,0,0,0,0.025698,0.00011009,-0.00024149,0.01297,0.0085224,0.025766,8.7803e-07,0.6,0.35,0
0.032176,0.0020313,0.0071902,0.025771,-0.0001083,-3.2777e-05,-4.9983e-05,-0.00016481,-4.2397e-05,0.051627,-0.01566,-0.015463,-0.00025991,-0.000857,-0.00022046,0,0,0,0.025772,0.00010684,-0.0002486,0.01301,0.0085433,0.025845,8.8604e-07,0.65,0.35,0
0.034758,0.00206,0.0072547,0.025735,-0.00013121,-2.2296e-05,6.8066e-05,-0.00012976,3.1476e-05,0.051561,-0.01569,-0.015407,0.00035394,-0.00067473,0.00016368,0,0,0,0.025735,7.2913e-05,-0.00022705,0.012981,0.0085271,0.025814,8.8305e-07,0.7,0.35,0
0.037332,0.0021063,0.007348,0.025614,-0.00016376,-1.1134e-05,0.0001546,-6.8966e-05,8.0191e-05,0.051333,-0.015689,-0.015292,0.00080393,-0.00035863,0.000417,0,0,0,0.025615,2.9214e-05,-0.00020557,0.01291,0.0084797,0.025704,8.7205e-07,0.75,0.35,0
0.039891,0.0021623,0.007455,0.025451,-0.00020471,-5.4374e-06,0.00019487,9.3149e-07,9.807e-05,0.051028,-0.015677,-0.015159,0.0010133,4.8435e-06,0.00050996,0,0,0,0.025453,6.8874e-06,-0.0002191,0.012836,0.0084136,0.02556,8.5746e-07,0.8,0.35,0
0.042435,0.002218,0.0075585,0.025289,-0.00024888,-7.5969e-06,0.0001885,6.4509e-05,8.9864e-05,0.050731,-0.015666,-0.015039,0.0009802,0.00033544,0.00046729,0,0,0,0.025291,1.3393e-05,-0.00027178,0.012781,0.0083441,0.025421,8.4341e-07,0.85,0.35,0
0.044964,0.0022644,0.007643,0.025159,-0.00028866,-1.5054e-05,0.00014514,0.00011225,6.5428e-05,0.050499,-0.015663,-0.014952,0.00075472,0.00058369,0.00034023,0,0,0,0.02516,2.8838e-05,-0.00033374,0.012747,0.0082849,0.025314,8.3258e-07,0.9,0.35,0
0.047485,0.0022949,0.0076978,0.025077,-0.00031629,-2.2629e-05,8.8584e-05,0.00014079,5.2362e-05,0.050357,-0.015665,-0.014901,0.00046064,0.00073211,0.00027228,0,0,0,0.025077,3.8428e-05,-0.00037788,0.012728,0.0082459,0.02525,8.2604e-07,0.95,0.35,0
0.048743,0.0023055,0.0077167,0.025049,-0.00032616,-2.5743e-05,6.1331e-05,0.00015017,5.4235e-05,0.050309,-0.015666,-0.014885,0.00031892,0.00078086,0.00028202,0,0,0,0.025049,4.1238e-05,-0.00039346,0.012721,0.0082324,0.025228,8.2389e-07,1,0.35,0
0.00135,0.00014877,0.001247,0.032739,0.011806,0.0088866,0.0011327,1.3856e-05,0.0070926,0.053062,-0.001364,-0.0089534,0.0058901,7.2053e-05,0.036881,0,0,0,0.035059,0.011777,0.0065956,0.014232,0.01781,0.026291,8.7085e-07,0,0.4,0
0.0026531,0.00029142,0.0022803,0.030256,0.0093139,0.0052904,0.0010996,2.9925e-05,0.0051703,0.051749,-0.0026999,-0.013161,0.0057181,0.00015561,0.026885,0,0,0,0.031678,0.0092717,0.0039101,0.013884,0.014953,0.025536,7.6488e-07,0.05,0.4,0
