"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.033047,0.014038,0.033802,-6.3534e-05,0.010122,-2.6649e-05,0,0,0.06157,-0.026482,0,-0.00013857,0,0,0,0.033802,-6.3555e-05,0.010122,-0.045085,0.01462,0.030095,8.7855e-07,0.73,0,0
0.033663,0.014103,0.033871,-6.0189e-05,0.010143,-2.6296e-05,0,0,0.061693,-0.026529,0,-0.00013674,0,0,0,0.033871,-6.021e-05,0.010143,-0.044403,0.014651,0.030154,8.8384e-07,0.74,0,0
0.03428,0.014164,0.033939,-5.7089e-05,0.010164,-2.5842e-05,0,0,0.061813,-0.026576,0,-0.00013438,0,0,0,0.033939,-5.7108e-05,0.010164,-0.043554,0.014682,0.030211,8.8904e-07,0.75,0,0
0.034899,0.014221,0.034005,-5.421e-05,0.010185,-2.5298e-05,0,0,0.061931,-0.026622,0,-0.00013155,0,0,0,0.034005,-5.4229e-05,0.010185,-0.042557,0.014712,0.030267,8.9414e-07,0.76,0,0
0.035519,0.014274,0.034069,-5.1536e-05,0.010205,-2.4674e-05,0,0,0.062045,-0.026668,0,-0.0001283,0,0,0,0.034069,-5.1554e-05,0.010205,-0.041433,0.014741,0.030322,8.9913e-07,0.77,0,0
0.03614,0.014324,0.034131,-4.905e-05,0.010225,-2.3978e-05,0,0,0.062157,-0.026711,0,-0.00012469,0,0,0,0.034131,-4.9067e-05,0.010225,-0.040195,0.014769,0.030375,9.0399e-07,0.78,0,0
0.036762,0.01437,0.034191,-4.6739e-05,0.010243,-2.3219e-05,0,0,0.062264,-0.026754,0,-0.00012074,0,0,0,0.034191,-4.6755e-05,0.010243,-0.038857,0.014796,0.030427,9.087e-07,0.79,0,0
0.037385,0.014414,0.034249,-4.459e-05,0.010261,-2.2403e-05,0,0,0.062368,-0.026795,0,-0.0001165,0,0,0,0.034249,-4.4605e-05,0.010261,-0.03743,0.014822,0.030477,9.1327e-07,0.8,0,0
0.03801,0.014454,0.034305,-4.2593e-05,0.010279,-2.1536e-05,0,0,0.062468,-0.026835,0,-0.00011199,0,0,0,0.034305,-4.2607e-05,0.010279,-0.035926,0.014847,0.030525,9.1767e-07,0.81,0,0
0.038635,0.014492,0.034358,-4.0739e-05,0.010295,-2.0623e-05,0,0,0.062563,-0.026873,0,-0.00010724,0,0,0,0.034358,-4.0752e-05,0.010295,-0.034351,0.014871,0.030571,9.2189e-07,0.82,0,0
0.039261,0.014526,0.034409,-3.902e-05,0.010311,-1.9669e-05,0,0,0.062654,-0.02691,0,-0.00010228,0,0,0,0.034409,-3.9032e-05,0.010311,-0.032715,0.014894,0.030614,9.2594e-07,0.83,0,0
0.039888,0.014559,0.034457,-3.7429e-05,0.010326,-1.8677e-05,0,0,0.062741,-0.026944,0,-9.712e-05,0,0,0,0.034457,-3.7439e-05,0.010326,-0.031023,0.014915,0.030656,9.2979e-07,0.84,0,0
